t,meter_12,meter_4
2015-07-01 15:56:00,3278.21,2318.42
2015-07-01 15:57:00,6622.58,1683.24
2015-07-01 15:58:00,7243.6,10439.0
2015-07-01 15:59:00,3279.63,15648.4
2015-07-01 16:00:00,2691.85,21406.3
2015-07-01 16:01:00,3797.35,16534.5
2015-07-01 16:02:00,4229.06,14930.4
2015-07-01 16:03:00,4337.88,8016.96
2015-07-01 16:04:00,7002.36,-3469.63
2015-07-01 16:05:00,6782.02,-128.569
2015-07-01 16:06:00,6981.0,8348.7
2015-07-01 16:07:00,7318.47,7430.9
2015-07-01 16:08:00,7288.5,14999.4
2015-07-01 16:09:00,3933.54,11043.8
2015-07-01 16:10:00,3300.57,3999.09
2015-07-01 16:11:00,3867.03,6812.78
2015-07-01 16:12:00,15051.3,788.161
2015-07-01 16:13:00,14394.2,-2365.92
2015-07-01 16:14:00,17296.0,4057.46
2015-07-01 16:15:00,10373.0,1841.9
2015-07-01 16:16:00,10598.8,6932.47
2015-07-01 16:17:00,2505.0,5186.03
2015-07-01 16:18:00,2343.53,5447.58
2015-07-01 16:19:00,-329.031,8864.15
2015-07-01 16:20:00,-77.3566,8313.87
2015-07-01 16:21:00,-350.212,10214.5
2015-07-01 16:22:00,-584.502,3902.67
2015-07-01 16:23:00,-523.595,-2933.34
2015-07-01 16:24:00,2376.84,-3430.86
2015-07-01 16:25:00,2296.75,-3054.51
2015-07-01 16:26:00,6933.87,5879.08
2015-07-01 16:27:00,15032.9,8328.03
2015-07-01 16:28:00,15765.1,8270.03
2015-07-01 16:29:00,15585.0,8124.13
2015-07-01 16:30:00,15552.8,-7039.62
2015-07-01 16:31:00,2832.08,6562.23
2015-07-01 16:32:00,2831.9,9454.35
2015-07-01 16:33:00,-1000.72,17953.8
2015-07-01 16:34:00,-998.225,22528.3
2015-07-01 16:35:00,-994.641,11619.3
2015-07-01 16:36:00,-988.981,6069.5
2015-07-01 16:37:00,-669.253,10200.3
2015-07-01 16:38:00,497.037,3597.72
2015-07-01 16:39:00,1958.56,911.009
2015-07-01 16:40:00,1956.71,-1530.39
2015-07-01 16:41:00,1949.67,-6689.82
2015-07-01 16:42:00,1827.88,-7091.44
2015-07-01 16:43:00,5262.77,-7068.43
2015-07-01 16:44:00,2316.02,-2642.37
2015-07-01 16:45:00,5966.7,1845.38
2015-07-01 16:46:00,7388.19,6300.08
2015-07-01 16:47:00,5728.74,3117.42
2015-07-01 16:48:00,5829.53,-282.917
2015-07-01 16:49:00,2890.19,3614.28
2015-07-01 16:50:00,7476.98,7856.29
2015-07-01 16:51:00,7603.95,7930.03
2015-07-01 16:52:00,7627.93,3960.18
2015-07-01 16:53:00,7652.94,1499.03
2015-07-01 16:54:00,7785.17,-2404.55
2015-07-01 16:55:00,7764.2,16.4362
2015-07-01 16:56:00,3951.33,-16.2222
2015-07-01 16:57:00,3914.4,987.6
2015-07-01 16:58:00,3873.31,699.788
2015-07-01 16:59:00,7849.16,1310.27
2015-07-01 17:00:00,3358.56,4060.94
2015-07-01 17:01:00,2777.77,-791.883
2015-07-01 17:02:00,2832.68,-852.108
2015-07-01 17:03:00,-231.375,4725.52
2015-07-01 17:04:00,1481.07,9993.08
2015-07-01 17:05:00,4208.75,10462.9
2015-07-01 17:06:00,3584.28,13125.0
2015-07-01 17:07:00,7422.96,7411.38
2015-07-01 17:08:00,13200.0,11184.6
2015-07-01 17:09:00,9305.97,8787.09
2015-07-01 17:10:00,9295.62,8873.22
2015-07-01 17:11:00,9279.05,8792.91
2015-07-01 17:12:00,5505.25,1028.24
2015-07-01 17:13:00,-326.451,-3348.49
2015-07-01 17:14:00,-402.511,-3430.18
2015-07-01 17:15:00,-421.184,-3501.49
2015-07-01 17:16:00,-428.376,-3557.37
2015-07-01 17:17:00,-537.828,-3647.14
2015-07-01 17:18:00,7396.53,458.581
2015-07-01 17:19:00,7492.05,3243.37
2015-07-01 17:20:00,7477.2,7194.06
2015-07-01 17:21:00,4110.68,7402.05
2015-07-01 17:22:00,-426.606,3108.88
2015-07-01 17:23:00,-588.19,-6145.89
2015-07-01 17:24:00,-572.393,-6294.85
2015-07-01 17:25:00,3110.31,-6197.53
2015-07-01 17:26:00,3234.95,-5850.93
2015-07-01 17:27:00,3252.22,-5902.16
2015-07-01 17:28:00,3241.3,1091.52
2015-07-01 17:29:00,3252.32,915.079
2015-07-01 17:30:00,-494.245,5135.7
2015-07-01 17:31:00,-484.687,8774.96
2015-07-01 17:32:00,-399.967,7113.74
2015-07-01 17:33:00,-291.244,4651.35
2015-07-01 17:34:00,-232.598,645.882
2015-07-01 17:35:00,-181.241,-5323.37
2015-07-01 17:36:00,4313.16,-5467.77
2015-07-01 17:37:00,7118.65,1650.48
2015-07-01 17:38:00,7144.71,1628.78
2015-07-01 17:39:00,10715.6,1932.67
2015-07-01 17:40:00,10975.1,1926.6
2015-07-01 17:41:00,3242.01,-4752.21
2015-07-01 17:42:00,3254.33,-2388.28
2015-07-01 17:43:00,-113.579,-2231.53
2015-07-01 17:44:00,-115.39,486.721
2015-07-01 17:45:00,-105.691,-1795.17
2015-07-01 17:46:00,28.1474,3209.76
2015-07-01 17:47:00,67.0869,491.393
2015-07-01 17:48:00,2925.71,586.233
2015-07-01 17:49:00,2931.02,440.486
2015-07-01 17:50:00,6554.17,-4446.81
2015-07-01 17:51:00,6495.36,-4512.59
2015-07-01 17:52:00,6500.09,-4451.6
2015-07-01 17:53:00,3670.4,-4242.1
2015-07-01 17:54:00,-45.9687,2130.83
2015-07-01 17:55:00,-42.3725,5051.0
2015-07-01 17:56:00,-143.101,9077.92
2015-07-01 17:57:00,-187.458,12939.6
2015-07-01 17:58:00,-192.094,6352.84
2015-07-01 17:59:00,-184.188,3400.11
2015-07-01 18:00:00,4185.7,4084.52
2015-07-01 18:01:00,4135.63,-160.018
2015-07-01 18:02:00,4133.5,3709.01
2015-07-01 18:03:00,4162.7,3617.36
2015-07-01 18:04:00,-334.031,-819.581
2015-07-01 18:05:00,-437.317,-4333.94
2015-07-01 18:06:00,-303.605,-4221.25
2015-07-01 18:07:00,-259.621,-4015.9
2015-07-01 18:08:00,-248.984,-4019.11
2015-07-01 18:09:00,3081.55,-4054.24
2015-07-01 18:10:00,3354.61,-3523.07
2015-07-01 18:11:00,4048.66,-2993.89
2015-07-01 18:12:00,592.42,-2920.2
2015-07-01 18:13:00,661.819,-2919.79
2015-07-01 18:14:00,1028.49,-2273.55
2015-07-01 18:15:00,1132.47,-2256.74
2015-07-01 18:16:00,1167.74,-2041.32
2015-07-01 18:17:00,1041.53,-2261.11
2015-07-01 18:18:00,997.808,-2288.43
2015-07-01 18:19:00,1820.42,-2122.13
2015-07-01 18:20:00,1548.83,-2415.91
2015-07-01 18:21:00,789.344,-2723.6
2015-07-01 18:22:00,664.924,-2943.36
2015-07-01 18:23:00,5917.34,2851.7
2015-07-01 18:24:00,4407.35,792.202
2015-07-01 18:25:00,4169.91,681.591
2015-07-01 18:26:00,4001.68,432.004
2015-07-01 18:27:00,563.99,-3233.02
2015-07-01 18:28:00,719.641,-3188.62
2015-07-01 18:29:00,554.459,-3225.79
2015-07-01 18:30:00,653.521,-3168.27
2015-07-01 18:31:00,1793.13,1688.77
2015-07-01 18:32:00,398.612,1585.67
2015-07-01 18:33:00,503.612,1810.58
2015-07-01 18:34:00,308.137,1663.37
2015-07-01 18:35:00,310.779,-3386.7
2015-07-01 18:36:00,403.0,-3221.55
2015-07-01 18:37:00,399.099,-3282.36
2015-07-01 18:38:00,463.915,-2898.2
2015-07-01 18:39:00,411.728,-1090.39
2015-07-01 18:40:00,282.169,-1359.2
2015-07-01 18:41:00,669.945,-576.389
2015-07-01 18:42:00,589.114,-706.563
2015-07-01 18:43:00,734.467,-330.703
2015-07-01 18:44:00,576.066,-603.405
2015-07-01 18:45:00,670.957,-345.283
2015-07-01 18:46:00,528.816,-799.163
2015-07-01 18:47:00,615.968,-484.801
2015-07-01 18:48:00,484.825,-727.16
2015-07-01 18:49:00,621.568,-394.144
2015-07-01 18:50:00,533.725,-645.974
2015-07-01 18:51:00,742.942,-300.76
2015-07-01 18:52:00,705.651,-309.31
2015-07-01 18:53:00,820.355,252.968
2015-07-01 18:54:00,932.637,1853.98
2015-07-01 18:55:00,930.894,654.97
2015-07-01 18:56:00,1128.0,1623.56
2015-07-01 18:57:00,1578.07,852.177
2015-07-01 18:58:00,2346.39,1511.3
2015-07-01 18:59:00,2491.15,1139.63
2015-07-01 19:00:00,1361.14,1122.6
2015-07-01 19:01:00,729.053,1144.28
2015-07-01 19:02:00,838.181,1081.52
2015-07-01 19:03:00,742.447,2048.28
2015-07-01 19:04:00,955.295,5317.62
2015-07-01 19:05:00,980.571,5221.55
2015-07-01 19:06:00,894.426,4772.71
2015-07-01 19:07:00,1059.27,3682.38
2015-07-01 19:08:00,929.563,4063.39
2015-07-01 19:09:00,1203.42,3144.89
2015-07-01 19:10:00,1103.6,5109.96
2015-07-01 19:11:00,1220.66,5322.11
2015-07-01 19:12:00,1140.44,1380.58
2015-07-01 19:13:00,1023.6,26.2943
2015-07-01 19:14:00,696.876,243.221
2015-07-01 19:15:00,829.289,1308.85
2015-07-01 19:16:00,697.572,1125.59
2015-07-01 19:17:00,876.833,1269.97
2015-07-01 19:18:00,751.266,1257.42
2015-07-01 19:19:00,1616.9,1299.67
2015-07-01 19:20:00,1764.58,1478.66
2015-07-01 19:21:00,1698.42,1048.24
2015-07-01 19:22:00,1631.17,-255.402
2015-07-01 19:23:00,1913.23,28.1686
2015-07-01 19:24:00,1777.08,24.6902
2015-07-01 19:25:00,1925.56,210.178
2015-07-01 19:26:00,1797.66,83.7072
2015-07-01 19:27:00,1797.98,77.6115
2015-07-01 19:28:00,1661.64,-139.698
2015-07-01 19:29:00,885.435,501.276
2015-07-01 19:30:00,704.31,245.033
2015-07-01 19:31:00,931.366,598.951
2015-07-01 19:32:00,845.224,618.085
2015-07-01 19:33:00,1379.05,724.484
2015-07-01 19:34:00,1364.92,954.491
2015-07-01 19:35:00,1530.25,1097.14
2015-07-01 19:36:00,1270.89,899.916
2015-07-01 19:37:00,1502.99,1209.78
2015-07-01 19:38:00,1423.08,1126.79
2015-07-01 19:39:00,1383.85,1314.96
2015-07-01 19:40:00,1528.26,1251.62
2015-07-01 19:41:00,1231.26,1000.08
2015-07-01 19:42:00,1483.14,1430.29
2015-07-01 19:43:00,1371.87,1304.44
2015-07-01 19:44:00,1517.28,1628.51
2015-07-01 19:45:00,1369.46,1594.03
2015-07-01 19:46:00,1511.73,1899.26
2015-07-01 19:47:00,1383.71,1667.3
2015-07-01 19:48:00,1541.6,2061.77
2015-07-01 19:49:00,1391.65,1961.69
2015-07-01 19:50:00,1509.88,2133.74
2015-07-01 19:51:00,1624.95,1947.34
2015-07-01 19:52:00,1830.76,2192.03
2015-07-01 19:53:00,1642.21,1714.56
2015-07-01 19:54:00,1825.07,1999.14
2015-07-01 19:55:00,1466.16,1658.71
2015-07-01 19:56:00,1587.18,1752.47
2015-07-01 19:57:00,1434.79,1847.3
2015-07-01 19:58:00,1580.86,1821.58
2015-07-01 19:59:00,1450.4,1902.94
2015-07-01 20:00:00,1606.24,1916.48
2015-07-01 20:01:00,1458.1,1931.51
2015-07-01 20:02:00,1517.63,1814.53
2015-07-01 20:03:00,1564.64,2071.76
2015-07-01 20:04:00,1464.51,1793.66
2015-07-01 20:05:00,1801.6,2356.43
2015-07-01 20:06:00,1605.49,2112.7
2015-07-01 20:07:00,1767.27,2172.43
2015-07-01 20:08:00,1617.07,2208.24
2015-07-01 20:09:00,1621.29,2000.86
2015-07-01 20:10:00,1563.95,2086.58
2015-07-01 20:11:00,1508.69,1701.39
2015-07-01 20:12:00,1515.0,1714.35
2015-07-01 20:13:00,1529.66,1613.97
2015-07-01 20:14:00,1528.67,1739.23
2015-07-01 20:15:00,1549.59,1778.19
2015-07-01 20:16:00,1583.04,1979.32
2015-07-01 20:17:00,1622.74,2023.47
2015-07-01 20:18:00,1681.23,2151.8
2015-07-01 20:19:00,1804.4,2533.66
2015-07-01 20:20:00,1773.15,2281.66
2015-07-01 20:21:00,1793.03,2492.05
2015-07-01 20:22:00,1769.08,2270.17
2015-07-01 20:23:00,1546.87,2288.32
2015-07-01 20:24:00,1514.57,2251.4
2015-07-01 20:25:00,1461.39,2187.46
2015-07-01 20:26:00,1585.64,2280.45
2015-07-01 20:27:00,1600.3,2155.19
2015-07-01 20:28:00,1585.74,2113.07
2015-07-01 20:29:00,1589.97,2144.74
2015-07-01 20:30:00,1576.46,2127.57
2015-07-01 20:31:00,1604.68,2172.76
2015-07-01 20:32:00,1553.6,2158.7
2015-07-01 20:33:00,1807.22,2414.87
2015-07-01 20:34:00,1830.23,2563.96
2015-07-01 20:35:00,1815.67,2448.08
2015-07-01 20:36:00,1661.3,2482.87
2015-07-01 20:37:00,1527.78,2196.53
2015-07-01 20:38:00,1517.39,2167.93
2015-07-01 20:39:00,1528.93,2322.25
2015-07-01 20:40:00,1485.14,3723.81
2015-07-01 20:41:00,1551.99,4395.63
2015-07-01 20:42:00,1555.17,4416.88
2015-07-01 20:43:00,1751.39,9471.1
2015-07-01 20:44:00,1888.12,9330.35
2015-07-01 20:45:00,1823.51,4502.44
2015-07-01 20:46:00,1886.16,4624.3
2015-07-01 20:47:00,1969.68,4738.88
2015-07-01 20:48:00,2011.46,4724.88
2015-07-01 20:49:00,2061.59,4747.18
2015-07-01 20:50:00,2201.41,5157.21
2015-07-01 20:51:00,2233.74,11782.3
2015-07-01 20:52:00,2244.23,11786.9
2015-07-01 20:53:00,2150.42,9824.15
2015-07-01 20:54:00,1833.36,9617.4
2015-07-01 20:55:00,1818.85,2929.87
2015-07-01 20:56:00,1833.52,2613.51
2015-07-01 20:57:00,1910.78,2697.15
2015-07-01 20:58:00,1838.84,2726.75
2015-07-01 20:59:00,1867.05,7992.54
2015-07-01 21:00:00,1971.43,8153.44
2015-07-01 21:01:00,1897.38,3179.43
2015-07-01 21:02:00,1659.48,2902.09
2015-07-01 21:03:00,1670.96,3115.03
2015-07-01 21:04:00,1495.64,2653.77
2015-07-01 21:05:00,1533.21,2360.95
2015-07-01 21:06:00,1693.92,2509.57
2015-07-01 21:07:00,1715.79,9046.89
2015-07-01 21:08:00,1500.82,8843.56
2015-07-01 21:09:00,1487.25,8811.58
2015-07-01 21:10:00,1698.06,8753.8
2015-07-01 21:11:00,1642.75,8629.93
2015-07-01 21:12:00,1511.29,1892.09
2015-07-01 21:13:00,1514.41,6781.59
2015-07-01 21:14:00,1663.64,6991.83
2015-07-01 21:15:00,1640.68,6941.43
2015-07-01 21:16:00,1624.01,2043.9
2015-07-01 21:17:00,1638.61,2390.84
2015-07-01 21:18:00,1483.11,2173.59
2015-07-01 21:19:00,1479.98,2388.76
2015-07-01 21:20:00,1465.37,2406.43
2015-07-01 21:21:00,1358.91,2286.89
2015-07-01 21:22:00,1049.89,1984.36
2015-07-01 21:23:00,1065.52,8212.74
2015-07-01 21:24:00,967.373,8097.08
2015-07-01 21:25:00,968.418,8126.01
2015-07-01 21:26:00,909.941,8114.64
2015-07-01 21:27:00,970.517,6570.11
2015-07-01 21:28:00,1132.36,6940.28
2015-07-01 21:29:00,1182.47,7017.59
2015-07-01 21:30:00,1226.33,2233.09
2015-07-01 21:31:00,1297.32,2367.18
2015-07-01 21:32:00,1286.88,2224.78
2015-07-01 21:33:00,1297.32,2224.78
2015-07-01 21:34:00,1268.09,2525.94
2015-07-01 21:35:00,1258.69,2537.37
2015-07-01 21:36:00,7857.16,2624.77
2015-07-01 21:37:00,7851.98,2478.24
2015-07-01 21:38:00,7836.1,9088.06
2015-07-01 21:39:00,7656.76,8924.0
2015-07-01 21:40:00,7628.79,8228.95
2015-07-01 21:41:00,7753.02,13361.4
2015-07-01 21:42:00,7774.79,13308.2
2015-07-01 21:43:00,7775.12,6735.75
2015-07-01 21:44:00,7774.24,2059.57
2015-07-01 21:45:00,1094.78,1723.62
2015-07-01 21:46:00,1020.65,1558.25
2015-07-01 21:47:00,1029.0,1641.46
2015-07-01 21:48:00,1029.0,1625.86
2015-07-01 21:49:00,1026.92,1534.33
2015-07-01 21:50:00,943.379,1546.81
2015-07-01 21:51:00,856.703,1606.85
2015-07-01 21:52:00,851.481,1694.22
2015-07-01 21:53:00,851.461,8167.77
2015-07-01 21:54:00,850.416,8287.56
2015-07-01 21:55:00,1000.77,13232.4
2015-07-01 21:56:00,1016.44,13316.4
2015-07-01 21:57:00,1117.71,13038.2
2015-07-01 21:58:00,1127.15,1847.37
2015-07-01 21:59:00,1015.43,1594.66
2015-07-01 22:00:00,7557.4,1693.53
2015-07-01 22:01:00,7558.44,1562.47
2015-07-01 22:02:00,7573.99,1605.12
2015-07-01 22:03:00,7580.21,1646.73
2015-07-01 22:04:00,7567.77,1551.03
2015-07-01 22:05:00,7564.66,1689.37
2015-07-01 22:06:00,7579.18,1563.52
2015-07-01 22:07:00,7649.68,1754.89
2015-07-01 22:08:00,7692.89,8601.02
2015-07-01 22:09:00,1292.05,13826.5
2015-07-01 22:10:00,1307.71,13802.8
2015-07-01 22:11:00,1411.06,9083.51
2015-07-01 22:12:00,1453.85,9249.63
2015-07-01 22:13:00,1319.24,2353.42
2015-07-01 22:14:00,1304.63,2103.15
2015-07-01 22:15:00,1287.92,2357.82
2015-07-01 22:16:00,1224.24,2182.16
2015-07-01 22:17:00,1445.54,2212.31
2015-07-01 22:18:00,1428.84,2070.92
2015-07-01 22:19:00,1395.44,2218.54
2015-07-01 22:20:00,1406.92,2090.68
2015-07-01 22:21:00,1402.75,2275.71
2015-07-01 22:22:00,1417.34,6964.76
2015-07-01 22:23:00,1589.51,13815.8
2015-07-01 22:24:00,8174.65,13828.8
2015-07-01 22:25:00,8152.01,9291.34
2015-07-01 22:26:00,8146.83,9262.45
2015-07-01 22:27:00,7993.46,9058.14
2015-07-01 22:28:00,7996.9,2406.53
2015-07-01 22:29:00,7836.27,2343.12
2015-07-01 22:30:00,7795.86,2147.68
2015-07-01 22:31:00,7779.28,1872.41
2015-07-01 22:32:00,7715.12,1768.41
2015-07-01 22:33:00,1131.33,1963.83
2015-07-01 22:34:00,1138.63,1932.64
2015-07-01 22:35:00,1148.03,2202.95
2015-07-01 22:36:00,1223.18,7010.4
2015-07-01 22:37:00,1319.22,7285.49
2015-07-01 22:38:00,1306.67,13747.7
2015-07-01 22:39:00,1300.42,8847.71
2015-07-01 22:40:00,1209.6,8726.94
2015-07-01 22:41:00,1037.33,8117.75
2015-07-01 22:42:00,1045.68,8609.58
2015-07-01 22:43:00,1035.27,1897.01
2015-07-01 22:44:00,1041.53,2057.14
2015-07-01 22:45:00,1053.02,1961.48
2015-07-01 22:46:00,1042.58,2060.26
2015-07-01 22:47:00,1034.22,2029.07
2015-07-01 22:48:00,7505.72,1806.89
2015-07-01 22:49:00,7478.76,1767.37
2015-07-01 22:50:00,7559.47,6785.32
2015-07-01 22:51:00,7637.23,6893.33
2015-07-01 22:52:00,7633.25,2012.78
2015-07-01 22:53:00,7638.12,8319.83
2015-07-01 22:54:00,7587.32,8123.61
2015-07-01 22:55:00,7491.93,8005.85
2015-07-01 22:56:00,7494.0,8017.21
2015-07-01 22:57:00,879.657,7909.23
2015-07-01 22:58:00,886.988,1790.94
2015-07-01 22:59:00,876.545,1718.14
2015-07-01 23:00:00,883.855,1793.02
2015-07-01 23:01:00,872.368,1730.62
2015-07-01 23:02:00,884.868,11536.2
2015-07-01 23:03:00,880.68,16372.1
2015-07-01 23:04:00,1026.87,16292.5
2015-07-01 23:05:00,1027.91,16212.4
2015-07-01 23:06:00,1038.36,11473.9
2015-07-01 23:07:00,1038.36,11397.7
2015-07-01 23:08:00,759.531,17558.8
2015-07-01 23:09:00,715.667,17443.4
2015-07-01 23:10:00,721.959,7694.33
2015-07-01 23:11:00,7400.51,7789.93
2015-07-01 23:12:00,7424.35,7809.57
2015-07-01 23:13:00,7409.12,1268.06
2015-07-01 23:14:00,7426.75,1314.88
2015-07-01 23:15:00,7410.15,1589.24
2015-07-01 23:16:00,7424.67,1658.93
2015-07-01 23:17:00,7417.25,6357.0
2015-07-01 23:18:00,7640.17,6909.57
2015-07-01 23:19:00,7567.6,6614.64
2015-07-01 23:20:00,1003.94,2095.61
2015-07-01 23:21:00,980.971,1711.14
2015-07-01 23:22:00,855.659,1578.01
2015-07-01 23:23:00,837.885,7990.82
2015-07-01 23:24:00,877.568,8355.28
2015-07-01 23:25:00,885.923,8120.79
2015-07-01 23:26:00,1260.75,8405.83
2015-07-01 23:27:00,1283.72,8416.14
2015-07-01 23:28:00,1298.36,1935.76
2015-07-01 23:29:00,1277.44,11721.9
2015-07-01 23:30:00,1284.75,11703.4
2015-07-01 23:31:00,1360.93,16675.8
2015-07-01 23:32:00,1464.26,17083.1
2015-07-01 23:33:00,1440.27,12206.0
2015-07-01 23:34:00,1431.87,21958.6
2015-07-01 23:35:00,7947.25,21878.8
2015-07-01 23:36:00,7852.91,23463.3
2015-07-01 23:37:00,7844.6,24182.0
2015-07-01 23:38:00,7851.58,29079.1
2015-07-01 23:39:00,7843.31,27850.5
2015-07-01 23:40:00,7838.13,27857.6
2015-07-01 23:41:00,7820.98,18140.2
2015-07-01 23:42:00,7822.01,18126.9
2015-07-01 23:43:00,7727.57,1740.33
2015-07-01 23:44:00,1113.56,6476.71
2015-07-01 23:45:00,1224.23,6650.18
2015-07-01 23:46:00,1226.32,6482.98
2015-07-01 23:47:00,1086.43,1430.31
2015-07-01 23:48:00,1094.78,1397.02
2015-07-01 23:49:00,1006.03,1703.58
2015-07-01 23:50:00,961.131,1593.33
2015-07-01 23:51:00,973.661,1855.42
2015-07-01 23:52:00,1002.9,1851.26
2015-07-01 23:53:00,1014.36,11312.0
2015-07-01 23:54:00,1021.67,10879.7
2015-07-01 23:55:00,949.622,7854.49
2015-07-01 23:56:00,740.759,7636.46
2015-07-01 23:57:00,702.114,7864.78
2015-07-01 23:58:00,7297.13,5985.39
2015-07-01 23:59:00,7297.13,5985.39
