1235.22,1048.04
-2307.24,5289.98
-2243.24,5225.8
-2628.87,5616.16
-9807.31,5610.36
-9819.78,5594.07
-9883.18,1685.32
-4293.94,-1621.67
3565.41,-913.853
12378.5,-522.408
12835.3,-411.46
12182.1,-624.74
8142.61,-665.989
9457.12,-664.518
8988.53,-1246.08
3050.32,-1427.18
-4791.06,-1034.44
-6128.61,6435.22
-8647.53,6433.09
-1365.67,10398
8.9704,14228.2
-987.974,11154
672.092,11473.7
-8298.96,11159.7
-8260.36,3685.63
-8548.14,6580.22
-7986,2034.41
6772.54,1945.91
6229.85,1886.71
11146.6,2135.98
13596.2,-744.148
8400.84,-1407.15
6292.12,-1289.9
4228.39,-1300.98
-548.695,-1294.31
-2693.54,-839.118
-9254.94,-1163.1
-1989.88,2347.23
-2180.47,6099.08
-1165.11,9221.11
-2347.58,5466.24
-9635.17,5468.34
-5348.16,10157.1
-4272.81,3484.24
-5709.08,3077.93
-3203.57,3089.45
-7386.32,-1626.77
1908.25,-1377.01
7658.7,-1518.56
7740.47,-1439.92
14271.8,-1424.95
12547.7,1887.95
1245.61,6293.99
122.887,6231.43
250.466,9704.13
5539.46,9961.64
-2590.49,5918.43
1750.63,2430.85
-1250.46,2412.25
-4035.13,2501.02
-5355.81,5218.29
-6553.71,1334.31
-6460.23,1445.07
-2257.02,1724.65
711.304,-1539.47
-2415.62,-1522.36
-5105.3,-1675.37
1090.3,3249.64
11108.8,2987.32
11159,3006.49
7168.66,6484.12
8454.91,2054.62
-4938.24,1793.45
2190.1,1816.76
9244.58,2214.17
10492.1,2486.65
2845.46,2424.59
-5912.9,5390.92
-8304.19,5468.45
4727.1,2691.11
7127.78,3136.12
3110.12,10058.9
2366.07,6981.64
-6638.54,7266.21
-8041.99,7033.66
-2874.07,2371.11
5233.69,2835.44
20532.5,3096.14
19445.2,2836.25
19213.4,3274.11
15189.8,4965.05
2148.38,5181.03
3759.24,8867.36
3456.57,8821.09
3201.88,4034.75
1152.65,4128.93
1621.34,4253.25
4066.98,257.173
3658.27,282.684
7164.07,387.337
6561.97,986.637
6797.17,194.602
6247.05,8997.39
6673.04,9153.86
7609.19,9284.29
9837.94,4781.53
10865.5,1807.22
13383.8,3465.12
14903.1,7614.48
7120.04,10885.8
5627.87,11119.3
-1076.18,7473.68
99.4756,12377.5
-1120.19,12219.1
1657.77,4156.71
7456.81,4386.25
12683.3,-74.3615
8121.36,3046.34
5482.37,3548.81
4370.79,3577.52
2637.75,-132.382
-1281.99,1995.1
7164.8,2722.79
12744.3,2908.71
14854.7,3089.41
14024.2,2897.43
13489.2,6703.97
9266.39,7115.43
17349.9,7387.35
15477.7,7516.97
13634.8,7414.81
13397,3888.01
9608.54,8455.87
13603,13450
8512.16,13327.4
10858.4,9787.22
14878,5016.94
5741.07,330.28
5518.54,269.569
7271.09,361.99
8282.91,4401.75
7697.27,7271.03
17418.6,7324.72
14022.2,11382.7
16218.4,11403.2
22767.9,4760.43
17125.6,8004.23
5168.76,7090.29
3494.17,3022.53
-92.1505,5863.54
-1954.54,1918.29
4663.38,5780.24
2853.58,5817.54
2760.52,10522.2
3047.35,7559.18
3179.35,7607.9
3701.44,8942.77
16006.7,8814.52
15878.8,4129.23
11868.2,11140.4
22227.3,9970.64
13345.7,10041.3
4995.33,10009.1
2614.5,9942.44
-5349.58,-488.384
-5268.95,-680.384
-5686.78,-812.963
-438.85,-842.316
10172.5,-850.828
14499.4,-856.175
17572.4,3057.78
20456.8,6048.03
9800.41,6318.72
10250.4,11189.1
6866.53,14564
-1146.85,10758.5
3303.26,11538.6
3745.1,11401.4
3509.7,6196.22
-1325.51,10978.6
-761.848,11161.4
3031.39,7104.8
-1334.86,4272.83
5559.84,-309.639
8990.39,-558.862
8572.2,-480.673
12561.8,3391.07
13189.4,4807.62
17837,7707.26
16941,7057.49
10398,6823.97
9291.72,6782.82
7642.37,3614.27
10819.1,12003.6
13417.3,12045.6
6928.28,11842.7
7109.58,14862.3
1612.84,6039.24
8451.84,2959.37
7119.48,6825.92
6032.61,3606.42
7618.42,7882.85
3865.68,11418.6
-1172.1,11739.5
10334.5,8364.06
12770.4,8085.98
12681.7,-335.316
15824.2,-353.51
14134.3,3569.85
6740.82,3520.55
4994.33,3528.47
3973.82,3557.23
12059.8,8256.45
16549.9,4477.54
20721.6,7628.36
21315.8,10866.5
13739.6,14434.9
13490.5,9746.48
7518.19,9753.51
7174.19,6612.51
7432.53,161.487
3322.17,-266.212
6428.99,3329.24
3892.53,2875.7
3979.44,11472.4
8237.71,11483.5
-483.289,11486.5
82.6525,7581.47
4729.97,11611.7
8626.06,3230.33
12469.2,6685.88
12735.3,6666.89
16675.9,11298.7
13823.1,10030.3
2181.5,6465.31
-401.819,6597.35
-796.287,6813.68
-4399.12,-950.745
4818.76,2064.63
2643.79,2157.22
12278.6,2718.62
15658.9,6485.51
15204.8,6405.21
2318.42,3278.21
1683.24,6622.58
10439,7243.6
15648.4,3279.63
21406.3,2691.85
16534.5,3797.35
14930.4,4229.06
8016.96,4337.88
-3469.63,7002.36
-128.569,6782.02
8348.7,6981
7430.9,7318.47
14999.4,7288.5
11043.8,3933.54
3999.09,3300.57
6812.78,3867.03
788.161,15051.3
-2365.92,14394.2
4057.46,17296
1841.9,10373
6932.47,10598.8
5186.03,2505
5447.58,2343.53
8864.15,-329.031
8313.87,-77.3566
10214.5,-350.212
3902.67,-584.502
-2933.34,-523.595
-3430.86,2376.84
-3054.51,2296.75
5879.08,6933.87
8328.03,15032.9
8270.03,15765.1
8124.13,15585
-7039.62,15552.8
6562.23,2832.08
9454.35,2831.9
17953.8,-1000.72
22528.3,-998.225
11619.3,-994.641
6069.5,-988.981
10200.3,-669.253
3597.72,497.037
911.009,1958.56
-1530.39,1956.71
-6689.82,1949.67
-7091.44,1827.88
-7068.43,5262.77
-2642.37,2316.02
1845.38,5966.7
6300.08,7388.19
3117.42,5728.74
-282.917,5829.53
3614.28,2890.19
7856.29,7476.98
7930.03,7603.95
3960.18,7627.93
1499.03,7652.94
-2404.55,7785.17
16.4362,7764.2
-16.2222,3951.33
987.6,3914.4
699.788,3873.31
1310.27,7849.16
4060.94,3358.56
-791.883,2777.77
-852.108,2832.68
4725.52,-231.375
9993.08,1481.07
10462.9,4208.75
13125,3584.28
7411.38,7422.96
11184.6,13200
8787.09,9305.97
8873.22,9295.62
8792.91,9279.05
1028.24,5505.25
-3348.49,-326.451
-3430.18,-402.511
-3501.49,-421.184
-3557.37,-428.376
-3647.14,-537.828
458.581,7396.53
3243.37,7492.05
7194.06,7477.2
7402.05,4110.68
3108.88,-426.606
-6145.89,-588.19
-6294.85,-572.393
-6197.53,3110.31
-5850.93,3234.95
-5902.16,3252.22
1091.52,3241.3
915.079,3252.32
5135.7,-494.245
8774.96,-484.687
7113.74,-399.967
4651.35,-291.244
645.882,-232.598
-5323.37,-181.241
-5467.77,4313.16
1650.48,7118.65
1628.78,7144.71
1932.67,10715.6
1926.6,10975.1
-4752.21,3242.01
-2388.28,3254.33
-2231.53,-113.579
486.721,-115.39
-1795.17,-105.691
3209.76,28.1474
491.393,67.0869
586.233,2925.71
440.486,2931.02
-4446.81,6554.17
-4512.59,6495.36
-4451.6,6500.09
-4242.1,3670.4
2130.83,-45.9687
5051,-42.3725
9077.92,-143.101
12939.6,-187.458
6352.84,-192.094
3400.11,-184.188
4084.52,4185.7
-160.018,4135.63
3709.01,4133.5
3617.36,4162.7
-819.581,-334.031
-4333.94,-437.317
-4221.25,-303.605
-4015.9,-259.621
-4019.11,-248.984
-4054.24,3081.55
-3523.07,3354.61
-2993.89,4048.66
-2920.2,592.42
-2919.79,661.819
-2273.55,1028.49
-2256.74,1132.47
-2041.32,1167.74
-2261.11,1041.53
-2288.43,997.808
-2122.13,1820.42
-2415.91,1548.83
-2723.6,789.344
-2943.36,664.924
2851.7,5917.34
792.202,4407.35
681.591,4169.91
432.004,4001.68
-3233.02,563.99
-3188.62,719.641
-3225.79,554.459
-3168.27,653.521
1688.77,1793.13
1585.67,398.612
1810.58,503.612
1663.37,308.137
-3386.7,310.779
-3221.55,403
-3282.36,399.099
-2898.2,463.915
-1090.39,411.728
-1359.2,282.169
-576.389,669.945
-706.563,589.114
-330.703,734.467
-603.405,576.066
-345.283,670.957
-799.163,528.816
-484.801,615.968
-727.16,484.825
-394.144,621.568
-645.974,533.725
-300.76,742.942
-309.31,705.651
252.968,820.355
1853.98,932.637
654.97,930.894
1623.56,1128
852.177,1578.07
1511.3,2346.39
1139.63,2491.15
1122.6,1361.14
1144.28,729.053
1081.52,838.181
2048.28,742.447
5317.62,955.295
5221.55,980.571
4772.71,894.426
3682.38,1059.27
4063.39,929.563
3144.89,1203.42
5109.96,1103.6
5322.11,1220.66
1380.58,1140.44
26.2943,1023.6
243.221,696.876
1308.85,829.289
1125.59,697.572
1269.97,876.833
1257.42,751.266
1299.67,1616.9
1478.66,1764.58
1048.24,1698.42
-255.402,1631.17
28.1686,1913.23
24.6902,1777.08
210.178,1925.56
83.7072,1797.66
77.6115,1797.98
-139.698,1661.64
501.276,885.435
245.033,704.31
598.951,931.366
618.085,845.224
724.484,1379.05
954.491,1364.92
1097.14,1530.25
899.916,1270.89
1209.78,1502.99
1126.79,1423.08
1314.96,1383.85
1251.62,1528.26
1000.08,1231.26
1430.29,1483.14
1304.44,1371.87
1628.51,1517.28
1594.03,1369.46
1899.26,1511.73
1667.3,1383.71
2061.77,1541.6
1961.69,1391.65
2133.74,1509.88
1947.34,1624.95
2192.03,1830.76
1714.56,1642.21
1999.14,1825.07
1658.71,1466.16
1752.47,1587.18
1847.3,1434.79
1821.58,1580.86
1902.94,1450.4
1916.48,1606.24
1931.51,1458.1
1814.53,1517.63
2071.76,1564.64
1793.66,1464.51
2356.43,1801.6
2112.7,1605.49
2172.43,1767.27
2208.24,1617.07
2000.86,1621.29
2086.58,1563.95
1701.39,1508.69
1714.35,1515
1613.97,1529.66
1739.23,1528.67
1778.19,1549.59
1979.32,1583.04
2023.47,1622.74
2151.8,1681.23
2533.66,1804.4
2281.66,1773.15
2492.05,1793.03
2270.17,1769.08
2288.32,1546.87
2251.4,1514.57
2187.46,1461.39
2280.45,1585.64
2155.19,1600.3
2113.07,1585.74
2144.74,1589.97
2127.57,1576.46
2172.76,1604.68
2158.7,1553.6
2414.87,1807.22
2563.96,1830.23
2448.08,1815.67
2482.87,1661.3
2196.53,1527.78
2167.93,1517.39
2322.25,1528.93
3723.81,1485.14
4395.63,1551.99
4416.88,1555.17
9471.1,1751.39
9330.35,1888.12
4502.44,1823.51
4624.3,1886.16
4738.88,1969.68
4724.88,2011.46
4747.18,2061.59
5157.21,2201.41
11782.3,2233.74
11786.9,2244.23
9824.15,2150.42
9617.4,1833.36
2929.87,1818.85
2613.51,1833.52
2697.15,1910.78
2726.75,1838.84
7992.54,1867.05
8153.44,1971.43
3179.43,1897.38
2902.09,1659.48
3115.03,1670.96
2653.77,1495.64
2360.95,1533.21
2509.57,1693.92
9046.89,1715.79
8843.56,1500.82
8811.58,1487.25
8753.8,1698.06
8629.93,1642.75
1892.09,1511.29
6781.59,1514.41
6991.83,1663.64
6941.43,1640.68
2043.9,1624.01
2390.84,1638.61
2173.59,1483.11
2388.76,1479.98
2406.43,1465.37
2286.89,1358.91
1984.36,1049.89
8212.74,1065.52
8097.08,967.373
8126.01,968.418
8114.64,909.941
6570.11,970.517
6940.28,1132.36
7017.59,1182.47
2233.09,1226.33
2367.18,1297.32
2224.78,1286.88
2224.78,1297.32
2525.94,1268.09
2537.37,1258.69
2624.77,7857.16
2478.24,7851.98
9088.06,7836.1
8924,7656.76
8228.95,7628.79
13361.4,7753.02
13308.2,7774.79
6735.75,7775.12
2059.57,7774.24
1723.62,1094.78
1558.25,1020.65
1641.46,1029
1625.86,1029
1534.33,1026.92
1546.81,943.379
1606.85,856.703
1694.22,851.481
8167.77,851.461
8287.56,850.416
13232.4,1000.77
13316.4,1016.44
13038.2,1117.71
1847.37,1127.15
1594.66,1015.43
1693.53,7557.4
1562.47,7558.44
1605.12,7573.99
1646.73,7580.21
1551.03,7567.77
1689.37,7564.66
1563.52,7579.18
1754.89,7649.68
8601.02,7692.89
13826.5,1292.05
13802.8,1307.71
9083.51,1411.06
9249.63,1453.85
2353.42,1319.24
2103.15,1304.63
2357.82,1287.92
2182.16,1224.24
2212.31,1445.54
2070.92,1428.84
2218.54,1395.44
2090.68,1406.92
2275.71,1402.75
6964.76,1417.34
13815.8,1589.51
13828.8,8174.65
9291.34,8152.01
9262.45,8146.83
9058.14,7993.46
2406.53,7996.9
2343.12,7836.27
2147.68,7795.86
1872.41,7779.28
1768.41,7715.12
1963.83,1131.33
1932.64,1138.63
2202.95,1148.03
7010.4,1223.18
7285.49,1319.22
13747.7,1306.67
8847.71,1300.42
8726.94,1209.6
8117.75,1037.33
8609.58,1045.68
1897.01,1035.27
2057.14,1041.53
1961.48,1053.02
2060.26,1042.58
2029.07,1034.22
1806.89,7505.72
1767.37,7478.76
6785.32,7559.47
6893.33,7637.23
2012.78,7633.25
8319.83,7638.12
8123.61,7587.32
8005.85,7491.93
8017.21,7494
7909.23,879.657
1790.94,886.988
1718.14,876.545
1793.02,883.855
1730.62,872.368
11536.2,884.868
16372.1,880.68
16292.5,1026.87
16212.4,1027.91
11473.9,1038.36
11397.7,1038.36
17558.8,759.531
17443.4,715.667
7694.33,721.959
7789.93,7400.51
7809.57,7424.35
1268.06,7409.12
1314.88,7426.75
1589.24,7410.15
1658.93,7424.67
6357,7417.25
6909.57,7640.17
6614.64,7567.6
2095.61,1003.94
1711.14,980.971
1578.01,855.659
7990.82,837.885
8355.28,877.568
8120.79,885.923
8405.83,1260.75
8416.14,1283.72
1935.76,1298.36
11721.9,1277.44
11703.4,1284.75
16675.8,1360.93
17083.1,1464.26
12206,1440.27
21958.6,1431.87
21878.8,7947.25
23463.3,7852.91
24182,7844.6
29079.1,7851.58
27850.5,7843.31
27857.6,7838.13
18140.2,7820.98
18126.9,7822.01
1740.33,7727.57
6476.71,1113.56
6650.18,1224.23
6482.98,1226.32
1430.31,1086.43
1397.02,1094.78
1703.58,1006.03
1593.33,961.131
1855.42,973.661
1851.26,1002.9
11312,1014.36
10879.7,1021.67
7854.49,949.622
7636.46,740.759
7864.78,702.114
5985.39,7297.13
5985.39,7297.13